000AD9A7, VCU_INV_Torque_Command, -338
000AE2D4, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D4, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D4, VCU_INV_Speed_Mode_Enable, 0
000AE2D4, VCU_INV_Torque_Limit_Command, 640.0
000AE2D4, VCU_INV_Torque_Command, -907
000AE2D4, VCU_INV_Speed_Command, -907
000AE2D4, VCU_INV_Direction_Command, CW
000AE2D4, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D4, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D4, VCU_INV_Speed_Mode_Enable, 1
000AE2D4, VCU_INV_Torque_Limit_Command, 620.0
000AE2D4, VCU_INV_Torque_Command, -904
000AE2D4, VCU_INV_Speed_Command, -904
000AE2D4, VCU_INV_Direction_Command, CW
000AE2D4, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D4, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D4, VCU_INV_Speed_Mode_Enable, 0
000AE2D4, VCU_INV_Torque_Limit_Command, 600.0
000AE2D4, VCU_INV_Torque_Command, -902
000AE2D4, VCU_INV_Speed_Command, -902
000AE2D4, VCU_INV_Direction_Command, CW
000AE2D4, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D4, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D4, VCU_INV_Speed_Mode_Enable, 1
000AE2D4, VCU_INV_Torque_Limit_Command, 580.0
000AE2D4, VCU_INV_Torque_Command, -362
000AE2D4, VCU_INV_Speed_Command, -362
000AE2D4, VCU_INV_Direction_Command, CW
000AE2D4, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D4, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D4, VCU_INV_Speed_Mode_Enable, 1
000AE2D4, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D4, VCU_INV_Torque_Command, -356
000AE2D4, VCU_INV_Speed_Command, -356
000AE2D4, VCU_INV_Direction_Command, CW
000AE2D4, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D4, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D4, VCU_INV_Speed_Mode_Enable, 0
000AE2D4, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D4, VCU_INV_Torque_Command, -350
000AE2D4, VCU_INV_Speed_Command, -350
000AE2D4, VCU_INV_Direction_Command, CW
000AE2D4, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D4, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D4, VCU_INV_Speed_Mode_Enable, 1
000AE2D4, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -344
000AE2D5, VCU_INV_Speed_Command, -344
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D5, VCU_INV_Speed_Mode_Enable, 0
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -338
000AE2D5, VCU_INV_Speed_Command, -338
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D5, VCU_INV_Speed_Mode_Enable, 1
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -332
000AE2D5, VCU_INV_Speed_Command, -332
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D5, VCU_INV_Speed_Mode_Enable, 0
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -326
000AE2D5, VCU_INV_Speed_Command, -326
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D5, VCU_INV_Speed_Mode_Enable, 1
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -320
000AE2D5, VCU_INV_Speed_Command, -320
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D5, VCU_INV_Speed_Mode_Enable, 0
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -314
000AE2D5, VCU_INV_Speed_Command, -314
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D5, VCU_INV_Speed_Mode_Enable, 1
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -309
000AE2D5, VCU_INV_Speed_Command, -309
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D5, VCU_INV_Speed_Mode_Enable, 0
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -303
000AE2D5, VCU_INV_Speed_Command, -303
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D5, VCU_INV_Speed_Mode_Enable, 1
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -297
000AE2D5, VCU_INV_Speed_Command, -297
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D5, VCU_INV_Speed_Mode_Enable, 0
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D5, VCU_INV_Torque_Command, -291
000AE2D5, VCU_INV_Speed_Command, -291
000AE2D5, VCU_INV_Direction_Command, CW
000AE2D5, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D5, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D5, VCU_INV_Speed_Mode_Enable, 1
000AE2D5, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D6, VCU_INV_Torque_Command, -285
000AE2D6, VCU_INV_Speed_Command, -285
000AE2D6, VCU_INV_Direction_Command, CW
000AE2D6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D6, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D6, VCU_INV_Speed_Mode_Enable, 0
000AE2D6, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D6, VCU_INV_Torque_Command, -278
000AE2D6, VCU_INV_Speed_Command, -278
000AE2D6, VCU_INV_Direction_Command, CW
000AE2D6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D6, VCU_INV_Speed_Mode_Enable, 1
000AE2D6, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D6, VCU_INV_Torque_Command, -272
000AE2D6, VCU_INV_Speed_Command, -272
000AE2D6, VCU_INV_Direction_Command, CW
000AE2D6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D6, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D6, VCU_INV_Speed_Mode_Enable, 0
000AE2D6, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D6, VCU_INV_Torque_Command, -266
000AE2D6, VCU_INV_Speed_Command, -266
000AE2D6, VCU_INV_Direction_Command, CW
000AE2D6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D6, VCU_INV_Speed_Mode_Enable, 1
000AE2D6, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D6, VCU_INV_Torque_Command, -260
000AE2D6, VCU_INV_Speed_Command, -260
000AE2D6, VCU_INV_Direction_Command, CW
000AE2D6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D6, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D6, VCU_INV_Speed_Mode_Enable, 0
000AE2D6, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D6, VCU_INV_Torque_Command, -254
000AE2D6, VCU_INV_Speed_Command, -254
000AE2D6, VCU_INV_Direction_Command, CW
000AE2D6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D6, VCU_INV_Speed_Mode_Enable, 1
000AE2D6, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D6, VCU_INV_Torque_Command, -248
000AE2D6, VCU_INV_Speed_Command, -248
000AE2D6, VCU_INV_Direction_Command, CW
000AE2D6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D6, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D6, VCU_INV_Speed_Mode_Enable, 0
000AE2D6, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D6, VCU_INV_Torque_Command, -242
000AE2D6, VCU_INV_Speed_Command, -242
000AE2D6, VCU_INV_Direction_Command, CW
000AE2D6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D6, VCU_INV_Speed_Mode_Enable, 1
000AE2D6, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D6, VCU_INV_Torque_Command, -236
000AE2D6, VCU_INV_Speed_Command, -236
000AE2D6, VCU_INV_Direction_Command, CW
000AE2D6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D6, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D6, VCU_INV_Speed_Mode_Enable, 0
000AE2D6, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D7, VCU_INV_Torque_Command, -230
000AE2D7, VCU_INV_Speed_Command, -230
000AE2D7, VCU_INV_Direction_Command, CW
000AE2D7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D7, VCU_INV_Speed_Mode_Enable, 1
000AE2D7, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D7, VCU_INV_Torque_Command, -224
000AE2D7, VCU_INV_Speed_Command, -224
000AE2D7, VCU_INV_Direction_Command, CW
000AE2D7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D7, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D7, VCU_INV_Speed_Mode_Enable, 0
000AE2D7, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D7, VCU_INV_Torque_Command, -218
000AE2D7, VCU_INV_Speed_Command, -218
000AE2D7, VCU_INV_Direction_Command, CW
000AE2D7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D7, VCU_INV_Speed_Mode_Enable, 1
000AE2D7, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D7, VCU_INV_Torque_Command, -212
000AE2D7, VCU_INV_Speed_Command, -212
000AE2D7, VCU_INV_Direction_Command, CW
000AE2D7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D7, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D7, VCU_INV_Speed_Mode_Enable, 0
000AE2D7, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D7, VCU_INV_Torque_Command, -205
000AE2D7, VCU_INV_Speed_Command, -205
000AE2D7, VCU_INV_Direction_Command, CW
000AE2D7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D7, VCU_INV_Speed_Mode_Enable, 1
000AE2D7, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D7, VCU_INV_Torque_Command, -199
000AE2D7, VCU_INV_Speed_Command, -199
000AE2D7, VCU_INV_Direction_Command, CW
000AE2D7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D7, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D7, VCU_INV_Speed_Mode_Enable, 0
000AE2D7, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D7, VCU_INV_Torque_Command, -193
000AE2D7, VCU_INV_Speed_Command, -193
000AE2D7, VCU_INV_Direction_Command, CW
000AE2D7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D7, VCU_INV_Speed_Mode_Enable, 1
000AE2D7, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D7, VCU_INV_Torque_Command, -187
000AE2D7, VCU_INV_Speed_Command, -187
000AE2D7, VCU_INV_Direction_Command, CW
000AE2D7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D7, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D7, VCU_INV_Speed_Mode_Enable, 0
000AE2D7, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D7, VCU_INV_Torque_Command, -181
000AE2D7, VCU_INV_Speed_Command, -181
000AE2D7, VCU_INV_Direction_Command, CW
000AE2D7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D7, VCU_INV_Speed_Mode_Enable, 1
000AE2D7, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D8, VCU_INV_Torque_Command, -175
000AE2D8, VCU_INV_Speed_Command, -175
000AE2D8, VCU_INV_Direction_Command, CW
000AE2D8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D8, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D8, VCU_INV_Speed_Mode_Enable, 0
000AE2D8, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D8, VCU_INV_Torque_Command, -168
000AE2D8, VCU_INV_Speed_Command, -168
000AE2D8, VCU_INV_Direction_Command, CW
000AE2D8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D8, VCU_INV_Speed_Mode_Enable, 1
000AE2D8, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D8, VCU_INV_Torque_Command, -162
000AE2D8, VCU_INV_Speed_Command, -162
000AE2D8, VCU_INV_Direction_Command, CW
000AE2D8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D8, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D8, VCU_INV_Speed_Mode_Enable, 0
000AE2D8, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D8, VCU_INV_Torque_Command, -156
000AE2D8, VCU_INV_Speed_Command, -156
000AE2D8, VCU_INV_Direction_Command, CW
000AE2D8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D8, VCU_INV_Speed_Mode_Enable, 1
000AE2D8, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D8, VCU_INV_Torque_Command, -150
000AE2D8, VCU_INV_Speed_Command, -150
000AE2D8, VCU_INV_Direction_Command, CW
000AE2D8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D8, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D8, VCU_INV_Speed_Mode_Enable, 0
000AE2D8, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D8, VCU_INV_Torque_Command, -144
000AE2D8, VCU_INV_Speed_Command, -144
000AE2D8, VCU_INV_Direction_Command, CW
000AE2D8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D8, VCU_INV_Speed_Mode_Enable, 1
000AE2D8, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D8, VCU_INV_Torque_Command, -137
000AE2D8, VCU_INV_Speed_Command, -137
000AE2D8, VCU_INV_Direction_Command, CW
000AE2D8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D8, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D8, VCU_INV_Speed_Mode_Enable, 0
000AE2D8, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D8, VCU_INV_Torque_Command, -131
000AE2D8, VCU_INV_Speed_Command, -131
000AE2D8, VCU_INV_Direction_Command, CW
000AE2D8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D8, VCU_INV_Speed_Mode_Enable, 1
000AE2D8, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D8, VCU_INV_Torque_Command, -125
000AE2D8, VCU_INV_Speed_Command, -125
000AE2D8, VCU_INV_Direction_Command, CW
000AE2D8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D8, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D8, VCU_INV_Speed_Mode_Enable, 0
000AE2D8, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D9, VCU_INV_Torque_Command, -119
000AE2D9, VCU_INV_Speed_Command, -119
000AE2D9, VCU_INV_Direction_Command, CW
000AE2D9, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D9, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D9, VCU_INV_Speed_Mode_Enable, 1
000AE2D9, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D9, VCU_INV_Torque_Command, -112
000AE2D9, VCU_INV_Speed_Command, -112
000AE2D9, VCU_INV_Direction_Command, CW
000AE2D9, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D9, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D9, VCU_INV_Speed_Mode_Enable, 0
000AE2D9, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D9, VCU_INV_Torque_Command, -106
000AE2D9, VCU_INV_Speed_Command, -106
000AE2D9, VCU_INV_Direction_Command, CW
000AE2D9, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D9, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D9, VCU_INV_Speed_Mode_Enable, 1
000AE2D9, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D9, VCU_INV_Torque_Command, -100
000AE2D9, VCU_INV_Speed_Command, -100
000AE2D9, VCU_INV_Direction_Command, CW
000AE2D9, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D9, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D9, VCU_INV_Speed_Mode_Enable, 0
000AE2D9, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D9, VCU_INV_Torque_Command, -94
000AE2D9, VCU_INV_Speed_Command, -94
000AE2D9, VCU_INV_Direction_Command, CW
000AE2D9, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D9, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D9, VCU_INV_Speed_Mode_Enable, 1
000AE2D9, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D9, VCU_INV_Torque_Command, -87
000AE2D9, VCU_INV_Speed_Command, -87
000AE2D9, VCU_INV_Direction_Command, CW
000AE2D9, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D9, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D9, VCU_INV_Speed_Mode_Enable, 0
000AE2D9, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D9, VCU_INV_Torque_Command, -81
000AE2D9, VCU_INV_Speed_Command, -81
000AE2D9, VCU_INV_Direction_Command, CW
000AE2D9, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE2D9, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE2D9, VCU_INV_Speed_Mode_Enable, 1
000AE2D9, VCU_INV_Torque_Limit_Command, -1000.0
000AE2D9, VCU_INV_Torque_Command, -75
000AE2D9, VCU_INV_Speed_Command, -75
000AE2D9, VCU_INV_Direction_Command, CW
000AE2D9, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE2D9, VCU_INV_Inverter_Discharge, Discharge Disable
000AE2D9, VCU_INV_Speed_Mode_Enable, 0
000AE2D9, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BA, VCU_INV_Torque_Command, -69
000AE3BA, VCU_INV_Speed_Command, -69
000AE3BA, VCU_INV_Direction_Command, CW
000AE3BA, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE3BA, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE3BA, VCU_INV_Speed_Mode_Enable, 1
000AE3BA, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BA, VCU_INV_Torque_Command, -62
000AE3BA, VCU_INV_Speed_Command, -62
000AE3BA, VCU_INV_Direction_Command, CW
000AE3BA, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE3BA, VCU_INV_Inverter_Discharge, Discharge Disable
000AE3BA, VCU_INV_Speed_Mode_Enable, 0
000AE3BA, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BA, VCU_INV_Torque_Command, -56
000AE3BA, VCU_INV_Speed_Command, -56
000AE3BA, VCU_INV_Direction_Command, CW
000AE3BA, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE3BA, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE3BA, VCU_INV_Speed_Mode_Enable, 1
000AE3BA, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BA, VCU_INV_Torque_Command, -50
000AE3BA, VCU_INV_Speed_Command, -50
000AE3BA, VCU_INV_Direction_Command, CW
000AE3BA, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE3BA, VCU_INV_Inverter_Discharge, Discharge Disable
000AE3BA, VCU_INV_Speed_Mode_Enable, 0
000AE3BA, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BA, VCU_INV_Torque_Command, -43
000AE3BA, VCU_INV_Speed_Command, -43
000AE3BA, VCU_INV_Direction_Command, CW
000AE3BA, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE3BA, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE3BA, VCU_INV_Speed_Mode_Enable, 1
000AE3BA, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BA, VCU_INV_Torque_Command, -37
000AE3BA, VCU_INV_Speed_Command, -37
000AE3BA, VCU_INV_Direction_Command, CW
000AE3BA, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE3BA, VCU_INV_Inverter_Discharge, Discharge Disable
000AE3BA, VCU_INV_Speed_Mode_Enable, 0
000AE3BA, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BB, VCU_INV_Torque_Command, -31
000AE3BB, VCU_INV_Speed_Command, -31
000AE3BB, VCU_INV_Direction_Command, CW
000AE3BB, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE3BB, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE3BB, VCU_INV_Speed_Mode_Enable, 1
000AE3BB, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BB, VCU_INV_Torque_Command, -25
000AE3BB, VCU_INV_Speed_Command, -25
000AE3BB, VCU_INV_Direction_Command, CW
000AE3BB, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE3BB, VCU_INV_Inverter_Discharge, Discharge Disable
000AE3BB, VCU_INV_Speed_Mode_Enable, 0
000AE3BB, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BB, VCU_INV_Torque_Command, -18
000AE3BB, VCU_INV_Speed_Command, -18
000AE3BB, VCU_INV_Direction_Command, CW
000AE3BB, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE3BB, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE3BB, VCU_INV_Speed_Mode_Enable, 1
000AE3BB, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BB, VCU_INV_Torque_Command, -12
000AE3BB, VCU_INV_Speed_Command, -12
000AE3BB, VCU_INV_Direction_Command, CW
000AE3BB, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE3BB, VCU_INV_Inverter_Discharge, Discharge Disable
000AE3BB, VCU_INV_Speed_Mode_Enable, 0
000AE3BB, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BB, VCU_INV_Torque_Command, -6
000AE3BB, VCU_INV_Speed_Command, -6
000AE3BB, VCU_INV_Direction_Command, CW
000AE3BB, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE3BB, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE3BB, VCU_INV_Speed_Mode_Enable, 1
000AE3BB, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BB, VCU_INV_Torque_Command, 0
000AE3BB, VCU_INV_Speed_Command, 0
000AE3BB, VCU_INV_Direction_Command, CW
000AE3BB, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE3BB, VCU_INV_Inverter_Discharge, Discharge Disable
000AE3BB, VCU_INV_Speed_Mode_Enable, 0
000AE3BB, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BB, VCU_INV_Torque_Command, 6
000AE3BB, VCU_INV_Speed_Command, 6
000AE3BB, VCU_INV_Direction_Command, CW
000AE3BB, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE3BB, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE3BB, VCU_INV_Speed_Mode_Enable, 1
000AE3BB, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BB, VCU_INV_Torque_Command, 12
000AE3BB, VCU_INV_Speed_Command, 12
000AE3BB, VCU_INV_Direction_Command, CW
000AE3BB, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE3BB, VCU_INV_Inverter_Discharge, Discharge Disable
000AE3BB, VCU_INV_Speed_Mode_Enable, 0
000AE3BB, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BB, VCU_INV_Torque_Command, 18
000AE3BB, VCU_INV_Speed_Command, 18
000AE3BB, VCU_INV_Direction_Command, CW
000AE3BB, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE3BB, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE3BB, VCU_INV_Speed_Mode_Enable, 1
000AE3BB, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BC, VCU_INV_Torque_Command, 25
000AE3BC, VCU_INV_Speed_Command, 25
000AE3BC, VCU_INV_Direction_Command, CW
000AE3BC, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE3BC, VCU_INV_Inverter_Discharge, Discharge Disable
000AE3BC, VCU_INV_Speed_Mode_Enable, 0
000AE3BC, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BC, VCU_INV_Torque_Command, 31
000AE3BC, VCU_INV_Speed_Command, 31
000AE3BC, VCU_INV_Direction_Command, CW
000AE3BC, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AE3BC, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AE3BC, VCU_INV_Speed_Mode_Enable, 1
000AE3BC, VCU_INV_Torque_Limit_Command, -1000.0
000AE3BC, VCU_INV_Torque_Command, 37
000AE3BC, VCU_INV_Speed_Command, 37
000AE3BC, VCU_INV_Direction_Command, CW
000AE3BC, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AE3BC, VCU_INV_Inverter_Discharge, Discharge Disable
